Time;Dist;GYRO_STEER;GYRO_Z;V_Sat;Longitude;Latitude;;;
s;m;V;deg/s;km/h;°;°;;;
477,76;0;2,5667961;2,54;107,31;9,3579641;45,8394479;;;
477,8;0;2,496681;1,92;107,37;9,3579571;45,8394384;;;
477,84;0;2,5219345;1,5;107,44;9,3579502;45,8394288;;;
477,88;0;2,5322344;1,14;107,52;9,3579432;45,8394193;;;
477,92;0;2,5523;1,22;107,55;9,3579362;45,8394098;;;
477,96;0;2,5658042;0,86;107,58;9,3579292;45,8394004;;;
478;0;2,6324861;1,28;107,67;9,3579222;45,8393909;;;
478,04;0;2,6106658;3,42;107,76;9,3579152;45,8393814;;;
478,08;0;2,5977719;2,54;107,66;9,3579081;45,839372;;;
478,12;0;2,6245515;4;107,57;9,3579009;45,8393625;;;
478,16;0;2,5304034;2;107,52;9,3578938;45,839353;;;
478,2;0;2,5156021;2,68;107,48;9,3578867;45,8393434;;;
478,24;0;2,5160599;1,56;107,67;9,3578797;45,8393337;;;
478,28;0;2,5596244;2,16;107,87;9,3578727;45,8393241;;;
478,32;0;2,580987;1,48;108;9,3578657;45,8393145;;;
478,36;0;2,6449986;2,02;108,13;9,3578588;45,839305;;;
478,4;0;2,591821;2,56;108,32;9,3578518;45,8392955;;;
478,44;0;2,5783167;2,9;108,51;9,3578448;45,8392861;;;
478,48;0;2,5903714;2,94;108,24;9,3578378;45,8392766;;;
478,52;0;2,5323107;3,24;107,98;9,3578307;45,8392672;;;
478,56;0;2,5491719;4,08;107,88;9,3578236;45,8392578;;;
478,6;0;2,5389483;3,3;107,77;9,3578164;45,8392484;;;
478,64;0;2,5065229;3,1;107,73;9,3578092;45,839239;;;
478,68;0;2,5122452;2,48;107,69;9,357802;45,8392295;;;
478,72;0;2,4876781;2,5;107,66;9,3577949;45,83922;;;
478,76;0;2,4409091;2,22;107,64;9,3577877;45,8392104;;;
478,8;0;2,4982069;1,82;107,63;9,3577805;45,8392009;;;
478,84;0;2,6543829;2,6;107,62;9,3577732;45,8391914;;;
478,88;0;2,4834056;2,72;107,69;9,3577659;45,8391819;;;
478,92;0;2,5468068;3,06;107,76;9,3577585;45,8391724;;;
478,96;0;2,5853357;2,7;107,85;9,357751;45,8391629;;;
479;0;2,5030134;2,24;107,95;9,3577435;45,8391532;;;
479,04;0;2,5709162;1,56;107,88;9,357736;45,8391436;;;
479,08;0;2,5218582;1,88;107,82;9,3577285;45,839134;;;
479,12;0;2,5494008;0,76;108,06;9,357721;45,8391243;;;
479,16;0;2,4906535;2,1;108,3;9,3577136;45,8391149;;;
479,2;0;2,6333253;1,02;108,7;9,3577063;45,8391055;;;
479,24;0;2,6668954;2;109,1;9,357699;45,8390963;;;
479,28;0;2,6307313;3,58;109;9,3576917;45,839087;;;
479,32;0;2,593652;3,02;108,91;9,3576842;45,8390778;;;
479,36;0;2,5600059;4,06;108,58;9,3576767;45,8390685;;;
479,4;0;2,5485616;3,76;108,25;9,357669;45,8390592;;;
479,44;0;2,5604637;3,18;108,16;9,3576614;45,8390499;;;
479,48;0;2,5293353;2,9;108,08;9,3576537;45,8390406;;;
479,52;0;2,4957654;2,32;108,05;9,357646;45,8390312;;;
479,56;0;2,5104904;2,96;108,03;9,3576383;45,839022;;;
479,6;0;2,4683754;2,16;108,07;9,3576306;45,8390127;;;
479,64;0;2,5324633;1,7;108,11;9,3576229;45,8390034;;;
479,68;0;2,5677116;1,5;107,95;9,3576152;45,8389942;;;
479,72;0;2,5858698;1,18;107,79;9,3576074;45,838985;;;
479,76;0;2,578927;1,82;107,71;9,3575997;45,8389757;;;
479,8;0;2,6012051;2,5;107,63;9,3575918;45,8389666;;;
479,84;0;2,6169219;2,26;107,64;9,3575839;45,8389574;;;
479,88;0;2,619745;3,02;107,66;9,357576;45,8389483;;;
479,92;0;2,6028838;2,86;107,82;9,3575681;45,8389391;;;
479,96;0;2,5921261;3,26;107,97;9,3575603;45,8389299;;;
480;0;2,5937283;2,94;107,81;9,3575525;45,8389207;;;
480,04;0;2,513237;2,7;107,65;9,3575446;45,8389115;;;
480,08;0;2,5983822;2,24;107,56;9,3575368;45,8389024;;;
480,12;0;2,5999081;1,96;107,47;9,3575288;45,8388934;;;
480,16;0;2,57969;2,48;107,54;9,3575208;45,8388844;;;
480,2;0;2,6231782;1,94;107,62;9,3575128;45,8388755;;;
480,24;0;2,5851068;3,02;107,64;9,3575048;45,8388665;;;
480,28;0;2,6356907;3,98;107,67;9,3574967;45,8388575;;;
480,32;0;2,6672769;3,14;107,58;9,3574887;45,8388485;;;
480,36;0;2,6117339;4,26;107,49;9,3574804;45,8388398;;;
480,4;0;2,5957119;4,74;107,49;9,3574722;45,8388311;;;
480,44;0;2,5697715;3,92;107,48;9,3574637;45,8388226;;;
480,48;0;2,5643547;3,86;107,36;9,3574552;45,838814;;;
480,52;0;2,5327685;3,58;107,24;9,3574468;45,8388054;;;
480,56;0;2,5226974;3,5;106,98;9,3574385;45,8387968;;;
480,6;0;2,5059888;3,62;106,72;9,3574302;45,8387882;;;
480,64;0;2,507057;3,64;106,79;9,357422;45,8387795;;;
480,68;0;2,478065;4;106,87;9,3574136;45,838771;;;
480,72;0;2,4977491;4,12;106,68;9,3574052;45,8387625;;;
480,76;0;2,5355914;3,84;106,5;9,3573968;45,8387541;;;
480,8;0;2,4631112;4,56;106,6;9,3573884;45,8387457;;;
480,84;0;2,4579229;3,92;106,69;9,3573801;45,838737;;;
480,88;0;2,5880826;4,26;106,44;9,3573717;45,8387283;;;
480,92;0;2,4010832;4,12;106,19;9,3573632;45,8387194;;;
480,96;0;2,4361026;4,26;106,06;9,3573546;45,8387105;;;
481;0;2,4420536;3,26;105,94;9,357346;45,8387017;;;
481,04;0;2,4309909;3,34;106,21;9,3573375;45,838693;;;
481,08;0;2,4771495;3,1;106,48;9,357329;45,8386843;;;
481,12;0;2,4735634;2,3;106,75;9,3573206;45,8386756;;;
481,16;0;2,4674599;3,22;107,02;9,357312;45,8386669;;;
481,2;0;2,4882121;3,82;107,02;9,3573035;45,8386582;;;
481,24;0;2,4180207;4,26;107,02;9,3572948;45,8386493;;;
481,28;0;2,4137483;4,26;106,94;9,3572861;45,8386405;;;
481,32;0;2,3559165;3,58;106,86;9,3572772;45,8386315;;;
481,36;0;2,3186843;2,76;106,96;9,3572683;45,8386225;;;
481,4;0;2,3730829;1,94;107,07;9,3572593;45,8386135;;;
481,44;0;2,437247;2,02;107,38;9,3572504;45,8386045;;;
481,48;0;2,4093993;1,48;107,7;9,3572414;45,8385954;;;
481,52;0;2,4168;2,16;107,94;9,3572325;45,8385863;;;
481,56;0;2,5010297;1,52;108,19;9,3572237;45,8385769;;;
481,6;0;2,5075147;1,98;108,3;9,357215;45,8385675;;;
481,64;0;2,3820856;3,1;108,41;9,3572064;45,8385579;;;
481,68;0;2,4308383;3,3;108,69;9,3571978;45,8385482;;;
481,72;0;2,4599829;2,98;108,97;9,3571892;45,838539;;;
481,76;0;2,4785228;2,66;109,19;9,3571806;45,8385298;;;
481,8;0;2,4027617;1,48;109,41;9,3571719;45,8385209;;;
481,84;0;2,3744562;1,12;109,66;9,3571631;45,838512;;;
481,88;0;2,3771265;1,44;109,91;9,3571542;45,8385029;;;
481,92;0;2,3788812;1,08;109,63;9,3571452;45,8384937;;;
481,96;0;2,432059;0,36;109,35;9,3571361;45,8384847;;;
482;0;2,3912411;-0,18;109,45;9,357127;45,8384756;;;
482,04;0;2,4643319;-0,18;109,55;9,3571179;45,8384667;;;
